"Code","Name","Date","adult_beds_open","adult_beds_available","adult_beds_occupied","Occupied_rate","Emergency_catchment_pop_2017","cc_beds_per_100000"
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-16,85,10,75,0.882352941176471,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-17,85,12,73,0.858823529411765,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-18,85,10,75,0.882352941176471,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-19,85,12,73,0.858823529411765,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-20,85,11,74,0.870588235294118,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-21,85,7,78,0.917647058823529,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-22,85,6,79,0.929411764705882,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-23,85,10,75,0.882352941176471,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-24,85,10,75,0.882352941176471,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-25,85,8,77,0.905882352941176,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-26,85,9,76,0.894117647058824,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-27,85,10,75,0.882352941176471,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-28,85,4,81,0.952941176470588,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-02-29,85,4,81,0.952941176470588,547024,15.5386235338852
"RJ1","Guy's and St Thomas' NHS Foundation Trust",2020-03-01,85,5,80,0.941176470588235,547024,15.5386235338852
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-02,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-03,33,6,27,0.818181818181818,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-04,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-05,33,3,30,0.909090909090909,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-06,33,6,27,0.818181818181818,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-07,33,8,25,0.757575757575758,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-08,33,8,25,0.757575757575758,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-09,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-10,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-11,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-12,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-13,33,4,29,0.878787878787879,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-14,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-15,34,3,31,0.911764705882353,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-16,33,0,33,1,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-17,35,0,35,1,581962,6.01413838016915
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-18,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-19,33,1,32,0.96969696969697,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-20,33,9,24,0.727272727272727,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-21,33,10,23,0.696969696969697,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-22,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-23,33,6,27,0.818181818181818,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-24,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-25,34,2,32,0.941176470588235,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-26,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-27,33,1,32,0.96969696969697,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-28,34,0,34,1,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-29,33,0,33,1,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-30,34,0,34,1,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2019-12-31,33,3,30,0.909090909090909,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-01,33,0,33,1,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-02,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-03,33,11,22,0.666666666666667,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-04,33,0,33,1,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-05,33,0,33,1,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-06,33,0,33,1,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-07,33,1,32,0.96969696969697,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-08,33,1,32,0.96969696969697,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-09,34,3,31,0.911764705882353,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-10,33,10,23,0.696969696969697,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-11,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-12,34,0,34,1,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-13,34,0,34,1,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-14,35,0,35,1,581962,6.01413838016915
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-15,35,0,35,1,581962,6.01413838016915
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-16,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-17,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-18,33,3,30,0.909090909090909,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-19,34,2,32,0.941176470588235,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-20,35,0,35,1,581962,6.01413838016915
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-21,34,2,32,0.941176470588235,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-22,33,4,29,0.878787878787879,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-23,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-24,33,4,29,0.878787878787879,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-25,31,3,28,0.903225806451613,581962,5.32680827957839
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-26,33,4,29,0.878787878787879,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-27,33,3,30,0.909090909090909,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-28,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-29,33,0,33,1,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-30,33,7,26,0.787878787878788,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-01-31,33,17,16,0.484848484848485,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-01,33,12,21,0.636363636363636,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-02,33,9,24,0.727272727272727,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-03,33,10,23,0.696969696969697,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-04,33,9,24,0.727272727272727,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-05,33,0,33,1,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-06,33,10,23,0.696969696969697,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-07,33,3,30,0.909090909090909,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-08,33,3,30,0.909090909090909,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-09,33,6,27,0.818181818181818,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-10,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-11,33,2,31,0.939393939393939,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-12,33,4,29,0.878787878787879,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-13,33,3,30,0.909090909090909,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-14,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-15,33,6,27,0.818181818181818,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-16,33,6,27,0.818181818181818,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-17,34,2,32,0.941176470588235,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-18,33,6,27,0.818181818181818,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-19,31,2,29,0.935483870967742,581962,5.32680827957839
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-20,33,5,28,0.848484848484849,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-21,33,6,27,0.818181818181818,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-22,33,9,24,0.727272727272727,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-23,34,0,34,1,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-24,34,7,27,0.794117647058823,581962,5.84230585502146
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-25,33,3,30,0.909090909090909,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-26,33,1,32,0.96969696969697,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-27,33,6,27,0.818181818181818,581962,5.67047332987377
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-28,36,12,24,0.666666666666667,581962,6.18597090531684
"RJ2","Lewisham and Greenwich NHS Trust",2020-02-29,30,9,21,0.7,581962,5.1549757544307
"RJ2","Lewisham and Greenwich NHS Trust",2020-03-01,33,9,24,0.727272727272727,581962,5.67047332987377
"RJ6","Croydon Health Services NHS Trust",2019-12-02,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-03,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-04,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-05,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-06,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-07,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-08,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-09,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-10,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-11,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-12,15,0,15,1,295484,5.07641699719782
"RJ6","Croydon Health Services NHS Trust",2019-12-13,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-14,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-15,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-16,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-17,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-18,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-19,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-20,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-21,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-22,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-23,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-24,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-25,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-26,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-27,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-28,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-29,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-30,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2019-12-31,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-01,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-02,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-03,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-04,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-05,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-06,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-07,15,0,15,1,295484,5.07641699719782
"RJ6","Croydon Health Services NHS Trust",2020-01-08,15,2,13,0.866666666666667,295484,5.07641699719782
"RJ6","Croydon Health Services NHS Trust",2020-01-09,15,1,14,0.933333333333333,295484,5.07641699719782
"RJ6","Croydon Health Services NHS Trust",2020-01-10,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-11,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-12,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-13,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-14,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-15,14,6,8,0.571428571428571,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-16,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-17,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-18,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-19,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-20,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-21,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-22,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-23,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-24,14,4,10,0.714285714285714,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-25,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-26,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-27,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-28,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-29,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-30,14,4,10,0.714285714285714,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-01-31,14,4,10,0.714285714285714,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-01,14,4,10,0.714285714285714,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-02,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-03,14,4,10,0.714285714285714,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-04,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-05,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-06,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-07,15,0,15,1,295484,5.07641699719782
"RJ6","Croydon Health Services NHS Trust",2020-02-08,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-09,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-10,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-11,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-12,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-13,14,3,11,0.785714285714286,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-14,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-15,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-16,14,2,12,0.857142857142857,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-17,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-18,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-19,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-20,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-21,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-22,15,0,15,1,295484,5.07641699719782
"RJ6","Croydon Health Services NHS Trust",2020-02-23,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-24,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-25,15,0,15,1,295484,5.07641699719782
"RJ6","Croydon Health Services NHS Trust",2020-02-26,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-27,14,1,13,0.928571428571429,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-28,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-02-29,14,0,14,1,295484,4.73798919738463
"RJ6","Croydon Health Services NHS Trust",2020-03-01,14,0,14,1,295484,4.73798919738463
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-02,60,5,55,0.916666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-03,60,3,57,0.95,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-04,60,4,56,0.933333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-05,60,3,57,0.95,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-06,60,5,55,0.916666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-07,60,4,56,0.933333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-08,53,6,47,0.886792452830189,603516,8.78187156595683
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-09,60,7,53,0.883333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-10,60,7,53,0.883333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-11,60,2,58,0.966666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-12,60,10,50,0.833333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-13,60,3,57,0.95,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-14,57,4,53,0.929824561403509,603516,9.44465432565168
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-15,53,2,51,0.962264150943396,603516,8.78187156595683
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-16,60,6,54,0.9,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-17,60,5,55,0.916666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-18,60,6,54,0.9,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-19,60,3,57,0.95,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-20,56,6,50,0.892857142857143,603516,9.27895863572797
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-21,60,0,60,1,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-22,53,3,50,0.943396226415094,603516,8.78187156595683
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-23,60,5,55,0.916666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-24,60,4,56,0.933333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-25,60,6,54,0.9,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-26,60,5,55,0.916666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-27,60,5,55,0.916666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-28,60,5,55,0.916666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-29,60,18,42,0.7,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-30,60,3,57,0.95,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2019-12-31,50,5,45,0.9,603516,8.28478449618568
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-01,50,5,45,0.9,603516,8.28478449618568
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-02,53,5,48,0.905660377358491,603516,8.78187156595683
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-03,60,7,53,0.883333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-04,60,9,51,0.85,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-05,60,9,51,0.85,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-06,60,6,54,0.9,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-07,60,10,50,0.833333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-08,57,4,53,0.929824561403509,603516,9.44465432565168
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-09,56,1,55,0.982142857142857,603516,9.27895863572797
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-10,60,8,52,0.866666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-11,60,1,59,0.983333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-12,53,2,51,0.962264150943396,603516,8.78187156595683
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-13,53,2,51,0.962264150943396,603516,8.78187156595683
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-14,60,2,58,0.966666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-15,60,3,57,0.95,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-16,60,4,56,0.933333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-17,60,4,56,0.933333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-18,57,4,53,0.929824561403509,603516,9.44465432565168
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-19,57,15,42,0.736842105263158,603516,9.44465432565168
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-20,60,9,51,0.85,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-21,60,16,44,0.733333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-22,60,9,51,0.85,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-23,60,9,51,0.85,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-24,60,6,54,0.9,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-25,60,4,56,0.933333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-26,60,15,45,0.75,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-27,57,5,52,0.912280701754386,603516,9.44465432565168
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-28,60,5,55,0.916666666666667,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-29,60,4,56,0.933333333333333,603516,9.94174139542282
"RJ7","St George's University Hospitals NHS Foundation Trust",2020-01-30,60,3,57,0.95,603516,9.94174139542282
